ad_id,subject,price_byn,company_ad,list_time,condition,brand,processor,rom_volume,rom_type,diagonal,os,videocard,videocard_brand,region,gaming_laptop,matrix_type,display_resolution,ram_volume,ram_type,battery_life
1055292886,Ноутбук ASUS ExpertBook P3 PM3606CKA-MB0398,3662.04,True,2026-03-11T09:03:45Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1044752991,Ноутбук Lenovo ThinkBook 14 G6 IRL 21KG0055AK + 8 ГБ,3910.44,True,2026-03-11T09:03:44Z,Новое,Lenovo,Intel Core i7,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1059728647,Ноутбук ASUS Vivobook 18 M1807GA-S8054,4035.46,True,2026-03-11T08:59:46Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1059728646,Ноутбук Lenovo ThinkPad E14 Gen 7 Intel 21SX0066GQ,4124.47,True,2026-03-11T08:59:43Z,Новое,Lenovo,,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1059727667,macbook air 2020,900.0,False,2026-03-11T08:51:39Z,Б/у,Apple,,256 ГБ,,,,,,Витебская область,,OLED,,,,4-6 часов
1059726535,Ноутбук,500.0,False,2026-03-11T08:42:32Z,Б/у,Acer,,,,,,,,Брестская область,,,,,,
1059723802,Apple MacBook Pro 16 M2 pro 16/512,3990.0,False,2026-03-11T08:26:33Z,Б/у,Apple,,512 Гб,SSD,16'' / 40.6 см,Mac OS,,,Минск,,,,16 Гб,,10 и более часов
1059723270,"Ноутбук LENOVO T 450, ThinkPad",400.0,False,2026-03-11T08:22:00Z,Б/у,,,,,,,,,Минск,,,,,,
1059722174,Ноутбук DELL E5440,300.0,False,2026-03-11T08:12:03Z,Б/у,,,,,,,,,Минск,,,,,,
1059711826,MacBook Air 13 2014 128,0.0,False,2026-03-11T07:36:04Z,Б/у,Apple,Intel Core i5,128 ГБ и менее,SSD,13.3'' / 33.8 см,Windows 10,,,Витебская область,,,1440 х 900,4 Гб,,4-6 часов
1059711270,"HP Probook i7, SSD",499.0,False,2026-03-11T07:34:03Z,Б/у,,,,,,,,,Гродненская область,,,,,,
1059706402,Ноутбук,250.0,False,2026-03-11T07:14:08Z,Б/у,Acer,AMD A10,512 Гб,HDD + SSD,15.6'' / 39.6 см,Windows 7,Встроенная и дискретная,,Минск,,TN + Film,1366 х 768,8 Гб,DDR2,1 час и меньше
1059706105,Ноутбук Lenovo ThinkPad T14s Gen 2 ips/fhd/intel i5 11gen/16gb/ssd 256gb/Intel Iris Xe Graphics,1149.99,True,2026-03-11T07:09:34Z,Б/у,HP,Intel Core i5,256 ГБ,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1080,16 Гб,LPDDR4X,4-6 часов
1059704954,"Ноутбук HP ProBook 450 G9 15,6/IPS/FHD/intel i7 12gen/16gb/ssd 256gb/Intel Iris Xe Graphics/в достой",1499.99,True,2026-03-11T06:57:39Z,Б/у,HP,Intel Core i7,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1059703643,Ноутбук HP 17 FHD/IPS/AMD Ryzen 7 5700U/16gb/ssd 256gb/AMD Radeon Vega 8/ в достойном состоянии,1449.99,True,2026-03-11T06:43:26Z,Б/у,HP,AMD Ryzen 7,256 ГБ,SSD,17.3'' / 43.9 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1059703461,Продам ноутбук,100.0,False,2026-03-11T06:40:59Z,Б/у,HP,,,,15.0'' / 38.1 см,,,,Минск,Да,,,,,
1059699934,Ноутбук Acer Aspire 3 A315,750.0,False,2026-03-11T05:55:06Z,Б/у,Acer,AMD Ryzen 3,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,AMD Radeon 540X 2 ГБ,Минск,,TN + Film,1920 х 1080,16 Гб,DDR4,1-2 часа
245896814,Ноутбук Apple Macbook Pro 14 M2 Pro 2023,6200.0,True,2026-03-11T05:51:29Z,Новое,,,,,,,,,Минск,,,,,,
1051100824,Ноутбук ASUS Vivobook 16 M1607KA-MB144,2748.79,True,2026-03-11T04:19:03Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1055059973,Ноутбук Honor MagicBook Pro 16 DRB-P 5301APWK,6075.0,True,2026-03-11T04:18:52Z,Новое,,,,SSD,,Windows 11,,,Минск,-,,,,,
1059689701,Ноутбук Thanderobot 911S Core D 500GB,2650.0,False,2026-03-11T03:40:27Z,Новое,Другой,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,без ОС,Встроенная,NVIDIA GeForce RTX 3050 4 ГБ,Минская область,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1059674852,Ноутбук,600.0,False,2026-03-11T02:25:32Z,Б/у,Lenovo,Intel Core i5,1000 Гб,SSD,15.6'' / 39.6 см,Windows 10,,,Могилевская область,,,,8 Гб,,2-4 часа
1059673056,MSI Thin 15 B12VE  (i7 /4050 /16Gb),2080.0,False,2026-03-11T01:36:15Z,Б/у,MSI,Intel Core i7,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 4050 6 ГБ,Минская область,Да,IPS,1920 х 1080,16 Гб,DDR4,4-6 часов
1028312199,Ноутбук MSI Modern 14 C13M-845XBY,1842.3,True,2026-03-10T22:10:50Z,Новое,MSI,Intel Core i3,,SSD,,без ОС,,,Минск,-,,1920 х 1080,,,
1028311317,Ноутбук Lenovo IdeaPad Slim 3 16IRU8 82X83YTRRU,2954.41,True,2026-03-10T22:10:48Z,Новое,Lenovo,Intel Core i5,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1028576484,Ноутбук Lenovo ThinkBook 16 G6 IRL 21KH0096RU,3775.99,True,2026-03-10T22:10:48Z,Новое,Lenovo,Intel Core i7,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1028309653,Игровой ноутбук ASUS ROG Zephyrus G16 OLED 2024 GU605MI-QR208,9264.28,True,2026-03-10T22:10:47Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,Да,,2560 х 1600,,,
1028310175,Ноутбук ASUS VivoBook S15 OLED S5507QA-MA006W,5232.13,True,2026-03-10T22:10:47Z,Новое,ASUS,,,SSD,,Windows 11,,,Минск,-,,2880 х 1620,,,
1028311884,Ноутбук Lenovo IdeaPad 1 15ALC7 82R4EATRRU,1819.12,True,2026-03-10T22:09:56Z,Новое,Lenovo,AMD Ryzen 5,,SSD,,без ОС,,,Минск,-,,1920 х 1080,,,
1046557490,Ноутбук Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition 21NX00F8FW,9065.22,True,2026-03-10T22:08:12Z,Новое,Lenovo,,,SSD,,Windows 11,,,Минск,-,,1920 х 1200,,,
1059659040,"MacBook Air 13’ M2 95%, 130 циклов",2222.0,False,2026-03-10T21:11:01Z,Б/у,Apple,Apple M2,,,13.3'' / 33.8 см,Mac OS,,,Минск,-,IPS,2560 х 1440,8 Гб,,6-10 часов
1034979017,Ноутбук MacBook Pro 16 (2019) i7/16/512/5300 A2141,1260.0,False,2026-03-10T20:20:14Z,Б/у,Apple,Intel Core i7,512 Гб,SSD,16'' / 40.6 см,Mac OS,,AMD Radeon Pro 5300M 4ГБ,Минск,,IPS,,16 Гб,DDR4,
1059657065,Ноутбук Lenovo B590,250.0,False,2026-03-10T20:18:45Z,Б/у,Lenovo,,128 ГБ и менее,,,Windows 10,Встроенная,,Могилевская область,,,,4 Гб,DDR3,1-2 часа
254071502,Ноутбук acer aspire 5740g,0.0,False,2026-03-10T20:12:40Z,Б/у,Acer,Intel Core i5,512 Гб,HDD,15.6'' / 39.6 см,,Дискретная,,Минск,,TN + Film,1366 х 768,4 Гб,,
1020090501,Ноутбук Samsung RV513,180.0,False,2026-03-10T20:08:36Z,Б/у,Samsung,AMD E1,512 Гб,HDD,15.6'' / 39.6 см,Windows 7,Встроенная,,Минск,,TN + Film,1366 х 768,4 Гб,DDR3,
1047192402,Ноутбук Acer,400.0,False,2026-03-10T19:46:15Z,Б/у,,,,,,,,,Брестская область,,,,,,
1059653085,Ноутбук Asus F552EA-SX284D,0.0,False,2026-03-10T19:36:28Z,Б/у,ASUS,,,,,,,,Минск,,,,,,
1059652633,Ноутбук DELL-PC,950.0,False,2026-03-10T19:30:53Z,Б/у,Dell,Intel Core i5,256 ГБ,SSD,,Windows 10,Встроенная,NVIDIA GeForce MX130 2 ГБ,Гродненская область,,,,8 Гб,DDR4,2-4 часа
250720148,"Ноутбук Samsung NP-R505H, б/у",157.0,False,2026-03-10T19:25:01Z,Б/у,Samsung,,,,15.6'' / 39.6 см,,,,Минск,,,,,,
1057143543,Ноутбук Lenovo g500s,350.0,False,2026-03-10T19:15:07Z,Б/у,Lenovo,,512 Гб,SSD,,Windows 10,Встроенная,,Витебская область,,,1366 х 768,6 Гб,DDR3,1-2 часа
1059651239,Игровой ноутбук Thunderobot 911 Plus X,2000.0,False,2026-03-10T19:13:32Z,Б/у,,Intel Core i5,512 Гб,SSD,17.3'' / 43.9 см,Windows 11,Дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Брестская область,Да,IPS,1920 х 1080,16 Гб,DDR4,
1050793065,Ноутбук  MacBook Air 2020,990.0,False,2026-03-10T19:03:44Z,Б/у,Apple,Intel Core i5,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,,,Минск,,IPS,2560 х 1600,8 Гб,LPDDR3,6-10 часов
1059649456,MacBook Air 13 2018 Intel Core 8 128GB,850.0,False,2026-03-10T18:53:01Z,Б/у,Apple,Intel Core i5,128 ГБ и менее,,13.3'' / 33.8 см,Mac OS,,,Минск,,,,8 Гб,LPDDR3,
1059649157,Ноутбук Samsung,100.0,False,2026-03-10T18:49:34Z,Б/у,Samsung,,,HDD,,Windows 7,,,Гомельская область,,IPS,1920 х 1080,4 Гб,DDR3,
1059648987,Ноутбук,1600.0,False,2026-03-10T18:47:28Z,Б/у,ASUS,Intel Core i5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,,,Минск,,,1920 х 1080,8 Гб,DDR4,4-6 часов
1059648467,Ноутбук Apple Mac Book Pro 13'' диагональ.,400.0,False,2026-03-10T18:41:28Z,Б/у,Apple,Intel Core i5,,,13.3'' / 33.8 см,,,,Минск,,,,,,2-4 часа
1038256339,"Lenovo b590, SSD 256gb, 8gb",320.0,False,2026-03-10T18:35:22Z,Б/у,Lenovo,Intel Celeron,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,Intel UHD Graphics,Гомельская область,,TN + Film,1366 х 768,8 Гб,DDR3,1 час и меньше
1055610072,Ноутбук hp compaq presario,140.0,False,2026-03-10T18:32:24Z,Б/у,HP,Другой,512 Гб,HDD,15.6'' / 39.6 см,Windows 7,Встроенная,,Могилевская область,,TN + Film,1366 х 768,4 Гб,DDR3,1 час и меньше
1059647557,"Ультрабук Machenator-L (15.6'', i5, 8 ГБ, 256Гб)",610.0,False,2026-03-10T18:31:14Z,Б/у,,Intel Core i5,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,,Гомельская область,,IPS,1920 х 1080,6 Гб,,2-4 часа
1059645420,Asus VivoBook X509J Intel Core I3-1005G1/8gb ddr4/SSD 256gb NVMe/Nvidia MX110 2gb,730.0,True,2026-03-10T18:13:56Z,Б/у,ASUS,Intel Core i3,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce MX110 2 ГБ,Минская область,,TN + Film,1920 х 1080,8 Гб,DDR4,2-4 часа
1059645388,Ноутбук Packard bell,100.0,False,2026-03-10T18:13:35Z,Б/у,Packard Bell,,,,,Windows 7,,,Гродненская область,,,,,,
1031194021,Ноутбук Samsung (договорная),0.0,False,2026-03-10T18:13:26Z,Б/у,Samsung,,,,14.0'' / 35.6 см,,,,Минск,,,,,,
1030918340,Ноутбук ASU’s (договорная),0.0,False,2026-03-10T18:13:20Z,Б/у,ASUS,Intel Celeron,,,15.4'' / 39.1 см,Windows 10,,,Минск,,,1366 х 768,4 Гб,,
1059643809,нетбук аsus,70.0,False,2026-03-10T17:55:56Z,Б/у,,,,,,,,,Витебская область,,,,,,
1059643552,Ноутбук самсунг RV515,200.0,False,2026-03-10T17:52:52Z,Б/у,,,,,,,,,Витебская область,,,,,,
1010568736,Ноутбук Sony VAIO 15'' i7-740QM 8Gb 500Gb,429.0,False,2026-03-10T17:51:24Z,Б/у,Sony,Intel Core i7,512 Гб,HDD,15.5'' / 39.4 см,Windows 7,Дискретная,,Гомельская область,,TN + Film,1366 х 768,8 Гб,,
1059643323,Ноутбук,200.0,False,2026-03-10T17:50:10Z,Б/у,,,,,,,,,Витебская область,,,,,,
1059643163,Ноутбук леново,300.0,False,2026-03-10T17:48:01Z,Б/у,Lenovo,,,,,Windows 7,,,Могилевская область,,,,2 Гб,,
140038100,Ноутбук HP,600.0,False,2026-03-10T17:44:55Z,Б/у,HP,,,,,,,,Минск,,,,,,
1059642184,Ноутбук Samsung r519,235.0,False,2026-03-10T17:38:16Z,Б/у,Samsung,,,,15.6'' / 39.6 см,Windows 10,,,Могилевская область,,,,4 Гб,DDR2,
1059642143,Ноутбук ASUS Zenbook 13  UX333FLC,1100.0,False,2026-03-10T17:37:55Z,Б/у,ASUS,Intel Core i5,512 Гб,SSD,13.3'' / 33.8 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce MX250 2 ГБ,Гродненская область,,IPS,1920 х 1080,8 Гб,DDR3,2-4 часа
1026974513,Lenovo Legion 5 17.3'',3500.0,False,2026-03-10T17:25:49Z,Б/у,Lenovo,AMD Ryzen 7,1000 Гб,SSD,17.3'' / 43.9 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3060 6 ГБ,Витебская область,Да,IPS,1920 х 1080,16 Гб,LPDDR4,
1059640716,Ноутбук,600.0,False,2026-03-10T17:21:36Z,Б/у,ASUS,,,,,,,,Минск,,,,,,
1028861461,HP для УЧЁБЫ РАБОТЫ ИНТЕРНЕТА HDD500/озу4/AMD4x2,290.0,False,2026-03-10T17:20:03Z,Б/у,HP,,512 Гб,HDD,15.6'' / 39.6 см,,,,Минск,,,,4 Гб,,2-4 часа
1047870347,Ноутбук ,1300.0,False,2026-03-10T17:19:01Z,Б/у,Lenovo,,,,,,,,Минская область,,IPS,,,,
1052825574,Hp folio g1,800.0,False,2026-03-10T17:10:57Z,Б/у,,,,,,,,,Минск,,,,,,
1046579733,Ноутбук Lenovo,195.0,False,2026-03-10T16:54:47Z,Б/у,Lenovo,,,,15.6'' / 39.6 см,Windows 10,,,Минск,,,,8 Гб,,
1055543260,Ноутбук asus n60dp,0.0,False,2026-03-10T16:52:48Z,Б/у,ASUS,,,,16'' / 40.6 см,,,,Могилевская область,,OLED,,,,
1057772458,Apple Macbook M3 Pro 18GB 1TB,7200.0,False,2026-03-10T16:52:26Z,Б/у,Apple,Apple M3 Pro,1000 Гб,,,Mac OS,,,Минск,,,,,,
1056318763,Ноутбук Asus R556LB,500.0,False,2026-03-10T16:50:46Z,Б/у,ASUS,Intel Core i5,1000 Гб,HDD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce 940MX 2 ГБ,Витебская область,,TN + Film,1366 х 768,8 Гб,DDR3L,2-4 часа
1036818008,Ноутбук Xiaomi Mi Ruby 15.6,760.0,False,2026-03-10T16:50:14Z,Б/у,Xiaomi,Intel Core i5,,HDD + SSD,15.6'' / 39.6 см,Windows 11,Дискретная,NVIDIA GeForce MX110 2 ГБ,Минск,,IPS,1920 х 1080,8 Гб,,2-4 часа
1052712451,Ноутбук ,350.0,False,2026-03-10T16:42:02Z,Б/у,,,,,,,,,Могилевская область,,,,,,
192459485,Ноутбук ASUS F3KE,10.0,False,2026-03-10T16:41:09Z,Б/у,ASUS,,,HDD,15.4'' / 39.1 см,Windows 7,,,Гродненская область,,,1280 х 800,,,
1057376955,Веб-камера,10.0,False,2026-03-10T16:40:25Z,Новое,,,,,,,,,Минская область,,,,,,
1059632107,Игровой ноутбку Machenike S15,2000.0,False,2026-03-10T16:39:53Z,Б/у,Другой,Intel Core i5,1000 Гб,SSD,15.6'' / 39.6 см,Windows 10,Дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Минская область,Да,IPS,1920 х 1080,16 Гб,DDR4,
1046755668,ноутбук,300.0,False,2026-03-10T16:27:30Z,Б/у,Samsung,AMD A10 pro,1000 Гб,HDD + SSD,15.0'' / 38.1 см,Windows 10,Встроенная и дискретная,AMD Radeon 530 2 ГБ,Витебская область,,OLED,1280 х 800,2 Гб,DDR2,1-2 часа
1059630130,Ноутбук DEXP / SSD 256GB / GeForce GT 830M,400.0,False,2026-03-10T16:25:13Z,Б/у,,Intel Core Pentium,,,,,,,Гомельская область,,,,4 Гб,,
114054643,Ноутбук ''Asus'' не рабочий,150.0,False,2026-03-10T16:24:34Z,Б/у,ASUS,,,,,,,,Брестская область,,,,,,
1054364887,Ноутбук б/у ThinkPad P1 Gen3 i7-10750H/16GB/1TB,1600.0,False,2026-03-10T16:20:12Z,Б/у,Lenovo,Intel Core i7,1000 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA Quadro T1000 Max-Q 4 ГБ,Минск,,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1059628611,Ноутбук,300.0,False,2026-03-10T16:19:43Z,Б/у,Samsung,,,,,Windows 11,,,Гомельская область,,,,Более 64 Гб,,
1059628548,Apple MacBook Air M1,1500.0,False,2026-03-10T16:19:07Z,Б/у,Apple,Apple M1,,,13.3'' / 33.8 см,,,,Могилевская область,,,,8 Гб,,
1059628138,MSI g63 продажа/обмен на пк,1600.0,False,2026-03-10T16:14:38Z,Б/у,MSI,Intel Core i5,,,,Windows 11,Дискретная,NVIDIA GeForce RTX 3050 Ti 4 ГБ,Могилевская область,,,1920 х 1080,8 Гб,,4-6 часов
1059627968,Продам ноутбук Lenovo,450.0,False,2026-03-10T16:14:24Z,Б/у,Lenovo,Intel Core i3,,,15.6'' / 39.6 см,Windows 11,Встроенная,,Минск,,TN + Film,1920 х 1080,4 Гб,DDR4,
1059626512,Lenovo ThinkPad T14 Gen 3,1800.0,False,2026-03-10T16:03:38Z,Б/у,Lenovo,Intel Core i5,256 ГБ,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1200,16 Гб,DDR4,
1059626410,Ноутбук,310.0,False,2026-03-10T16:02:41Z,Б/у,ASUS,,,,,Windows 10,,,Могилевская область,,,1366 х 768,4 Гб,DDR3,1-2 часа
1059477273,Ноутбук HONOR MagicBook X16 2025 BRG-565 5301ALWS,2139.0,True,2026-03-10T15:50:54Z,Новое,,,,,,,,,Минск,,,,,,
1059314495,Ноутбук Huawei MateBook D 16 2024 MCLG-X 53013YDL,1999.0,True,2026-03-10T15:50:53Z,Новое,,,,,,,,,Минск,,,,,,
1059314499,Игровой ноутбук Mechrevo Dragon 16 Pro 2025 R9 FGB-X6DR556K0078201,4099.0,True,2026-03-10T15:50:53Z,Новое,,,,,,,,,Минск,,,,,,
1059624563,Макбук про 15 2015 MacBook Pro i7/16/512,600.0,False,2026-03-10T15:43:48Z,Б/у,Apple,Intel Core i7,512 Гб,,15.4'' / 39.1 см,Mac OS,Встроенная и дискретная,,Минск,,,,16 Гб,,4-6 часов
1059624352,Ноутбук Acer,280.0,False,2026-03-10T15:41:45Z,Б/у,Acer,Intel Celeron,,HDD,15.6'' / 39.6 см,Windows 10,Встроенная,Intel UHD Graphics,Гомельская область,,,1366 х 768,4 Гб,DDR3,4-6 часов
1059623692,Ноутбук Lenovo,600.0,False,2026-03-10T15:34:55Z,Б/у,Lenovo,,,,,,,,Гродненская область,,,,8 Гб,,
1042774168,ACER 5520,150.0,False,2026-03-10T15:26:10Z,Б/у,Acer,AMD Athlon,128 ГБ и менее,SSD,15.4'' / 39.1 см,Windows XP,Встроенная,,Витебская область,,,1920 х 1080,3 Гб,DDR2,
1059622307,Ноутбук Dell inspiron 7720 - 8970 по частям 280,180.0,True,2026-03-10T15:21:22Z,Б/у,,,,,,,,,Минск,,,,,,
1051798373,MacBook Pro 15  Late 2011,360.0,False,2026-03-10T15:06:01Z,Б/у,Apple,Intel Core i7,512 Гб,HDD + SSD,15.4'' / 39.1 см,Mac OS,Встроенная,,Гомельская область,,TN + Film,1440 х 900,4 Гб,DDR3,
1059620025,MSI gf63 12vf 4060,3900.0,False,2026-03-10T14:59:48Z,Б/у,MSI,Intel Core i7,1000 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,NVIDIA GeForce RTX 4060 8 ГБ,Могилевская область,Да,IPS,1920 х 1080,16 Гб,DDR4,4-6 часов
1059617033,HP Pavilion 15,450.0,False,2026-03-10T14:28:10Z,Б/у,HP,,256 ГБ,SSD,15.6'' / 39.6 см,,Встроенная и дискретная,,Гомельская область,,TN + Film,1366 х 768,8 Гб,DDR3L,2-4 часа
1059615808,Apple MacBook Air,190.0,False,2026-03-10T14:14:35Z,Б/у,Apple,,,,11.6'' / 29.5 см,Mac OS,,,Гомельская область,,,1366 х 768,,,
1050747760,Продам ноутбук Acer Aspire 5710G,0.0,False,2026-03-10T14:12:41Z,Б/у,Acer,Intel Celeron,128 ГБ и менее,HDD,15.6'' / 39.6 см,Windows 7,Встроенная,,Минск,,TN + Film,1366 х 768,2 Гб,DDR3,1 час и меньше
1059614455,Ноутбук Acer Aspire 5253-E352G32Mnkk,100.0,False,2026-03-10T14:00:15Z,Б/у,Acer,AMD Fusion,,Прочее,15.6'' / 39.6 см,без ОС,,,Минск,,TN + Film,1366 х 768,2 Гб,DDR3,
1030975711,Ноутбук Аcer eMachinec,450.0,False,2026-03-10T13:54:19Z,Б/у,Acer,,,,,,,,Минская область,,,,,,
1049513617,Ноутбук НР.,350.0,False,2026-03-10T13:49:41Z,Б/у,,,,,,,,,Брестская область,,,,,,
1059612920,Prodook5330m,0.0,False,2026-03-10T13:44:37Z,Б/у,HP,Intel Core i3,512 Гб,HDD,13.3'' / 33.8 см,Windows 11,Встроенная,,Гомельская область,,TN + Film,1366 х 768,8 Гб,DDR3,1-2 часа
1059611558,"Ноутбук на i7, i5",250.0,False,2026-03-10T13:31:06Z,Б/у,,,,,,,,,Минск,,,,,,
1059611520,Ноутбук HP,0.0,False,2026-03-10T13:30:43Z,Б/у,HP,Intel Core i5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce 940MX 4 ГБ,Минск,,IPS,1920 х 1080,16 Гб,DDR4,
1053588295,Процессор Intel core i5 4200m,60.0,False,2026-03-10T13:24:41Z,Б/у,,Intel Core i5,,,,,,,Минск,,,,,,
169677850,Dell 500 по з/ч,0.0,False,2026-03-10T13:20:31Z,Б/у,Dell,,,,,,,,Брестская область,,,,,,
1059609142,Игровой ноутбук MSI,1100.0,False,2026-03-10T13:15:56Z,Б/у,MSI,Intel Core i7,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,,NVIDIA GeForce GTX 1050 2 ГБ,Брестская область,Да,,,32 Гб,,1-2 часа
1059608400,Компьютер-Ноутбук-Макбук,0.0,False,2026-03-10T13:08:18Z,Б/у,,,,,,,,,Витебская область,Да,,,,,
1059608403,Ноутбук LG S1 P788R. Отличный оригиналь-й ноутбук,0.0,False,2026-03-10T13:08:18Z,Б/у,,,,,,,,,Минск,,,,,,
166825754,Asus eee pc 1008HA. Экран + клавиатура,100.0,False,2026-03-10T13:06:04Z,Б/у,ASUS,,,,10.1'' / 25.7 см,,,,Минск,,,,,,
1052016837,Lenovo Legion Y530,1000.0,False,2026-03-10T13:01:23Z,Б/у,Lenovo,Intel Core i5,1000 Гб,HDD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce GTX 1050 Ti 4 ГБ,Минск,,IPS,1920 х 1080,,DDR4,2-4 часа
